week,gold_usd,real_yield_10y,broad_dollar_index,etf_flow_tonnes,managed_money_net_pct_oi,vix,target_4w_forward_return,real_yield_pressure,dollar_pressure,etf_flow_pressure,futures_position_pressure,momentum_pressure,market_risk_pressure,predicted_4w_return,fitted_4w_return,actual_4w_forward_return,contribution_real_yield_pressure,z_real_yield_pressure,contribution_dollar_pressure,z_dollar_pressure,contribution_etf_flow_pressure,z_etf_flow_pressure,contribution_futures_position_pressure,z_futures_position_pressure,contribution_momentum_pressure,z_momentum_pressure,contribution_market_risk_pressure,z_market_risk_pressure
2024-05-24,2357.35,2.14,121.6172,-11.17162471,0.0775008452881225,11.93,-0.002442159232023095,0.10000000000000009,0.010875774662364106,-6.866958679999996,-0.19782947012168944,0.016531422979187988,-3.0999999999999996,0.023152777304094922,0.023152777304094926,-0.002442159232023095,0.0016527700617920693,0.706922861296863,-0.00033445877972884485,0.8418137651222908,-0.002932256584029201,-0.7606231323690147,0.0028033650509908586,-1.1152673387783356,-0.0003772199949725566,-0.17193034690088488,-0.0008259368378980351,-0.5857643245666527
2024-05-31,2348.25,2.16,122.098,15.219330040000001,0.03465664705591536,12.92,-0.007415910802000746,-0.010000000000000231,0.0003234583043365027,13.062755280000005,-0.22511506888376037,0.023177206517090817,-0.5700000000000003,0.024766183695322172,0.02476618369532217,-0.007415910802000746,2.034546781351221e-05,0.008702164114442152,-4.99879246457845e-06,0.01258167690823756,-0.0013287089355840183,-0.34466518315456895,0.0031825271890930937,-1.2661100371195024,-8.651884508059894e-05,-0.0394337926049055,-0.00018297677639587246,-0.12976932728861235
2024-06-07,2360.6,2.13,123.549,11.801848080000001,0.3403420873855835,12.22,-0.0008264025474292566,0.03000000000000025,-0.012502046264880478,31.134353310000005,0.10234535255304131,0.01489475501875843,-0.33000000000000007,0.022362560678428345,0.022362560678428345,-0.0008264025474292566,0.0006139544110784473,0.26260059945350656,0.00039543372193947505,-0.9952842338062314,0.0001253344381851605,0.03251157265204662,-0.0013678803214222917,0.5441860828295203,-0.000448811441695833,-0.20456048961419626,-0.00012198451759724828,-0.08651288485907488
2024-06-14,2330.45,2.03,124.1694,-4.277809800000001,0.35014890456144687,12.66,0.03225745664356819,0.07000000000000028,-0.0239126521357245,11.571743610000006,0.282115996536421,-0.03049010232810424,0.6699999999999999,0.01750921510044922,0.017509215100449217,0.03225745664356819,0.001207563354343376,0.5164990347925682,0.0007516908637210465,-1.8919632389679124,-0.0014486759487599978,-0.3757844534939615,-0.0038659827942734556,1.5380103070088,-0.002434044656586069,-1.1093954396811168,0.00013214989406368563,0.09372229193066445
2024-06-21,2351.6,2.02,124.1086,1.9914284,0.3614781307317512,13.2,0.046608925999774,0.1200000000000001,-0.020278581864205922,24.734796720000006,0.2839772854436287,-0.002442159232023095,1.2699999999999996,0.020550360641712114,0.020550360641712118,0.046608925999774,0.0019495745334245332,0.8338720789663937,0.0006382294487340766,-1.6063872973714048,-0.00038957480444535306,-0.10105514287637792,-0.0038918473643654214,1.5483000515588068,-0.001207166100636599,-0.5502054218110535,0.0002846305410602459,0.20186339800450798
2024-06-28,2330.9,2.08,124.2103,8.219804130000002,0.3498573608438931,12.44,0.023405774855355267,0.08000000000000007,-0.017152095851532073,17.735270810000003,0.3152007137879777,-0.007415910802000746,-0.4800000000000004,0.018199774552924576,0.018199774552924576,0.023405774855355267,0.0013559655901596048,0.5799736436273322,0.0005406156161906817,-1.3606988212967395,-0.0009527576647582983,-0.2471439652669316,-0.004325729792717409,1.7209122131607246,-0.0014247289045442478,-0.6493667834755977,-0.00016010467934638844,-0.11354816137753583
2024-07-05,2358.65,2.0,123.4762,10.37367952,0.33165834671123523,12.48,0.03985402359069353,0.1299999999999999,0.0005894135667746166,16.30710225,-0.008683740674348295,-0.0008264025474292566,0.2599999999999998,0.02324997182496419,0.023249971824964192,0.03985402359069353,0.002097976769240762,0.8973466878011577,-1.3302335914455036e-05,0.03348122447300522,-0.0010676683122752557,-0.27695162164084924,0.00017498588967837766,-0.06961492490476227,-0.0011364893589885755,-0.517992185844458,2.7954785282702685e-05,0.019825869446871293
2024-07-12,2406.85,1.94,122.4404,7.58176707,0.3049771073976805,12.46,0.008481288686494767,0.08999999999999986,0.014022381353916287,28.166679119999998,-0.04517179716376635,0.03225745664356819,-0.1999999999999993,0.02502848639022796,0.02502848639022796,0.008481288686494767,0.0015043678259758337,0.6434482524620961,-0.0004327008116535028,1.0890833833837967,-0.00011344505349631343,-0.029427483396956725,0.0006820258719914818,-0.2713314767782607,0.0003106712135511544,0.14159856378200422,-8.894704408132668e-05,-0.06308231187640863
2024-07-19,2463.8,1.93,123.147,11.16928704,0.31823433851502597,16.52,-0.006985131599724662,0.09000000000000008,0.007778225028065172,37.34453776,-0.04324379221672525,0.046608925999774,3.3200000000000003,0.02745741685976233,0.027457416859762333,-0.006985131599724662,0.001504367825975837,0.6434482524620976,-0.0002377483866320527,0.5983991948566499,0.0006250067712249237,0.1621258557897781,0.0006552342122457564,-0.26067290662325765,0.000938435964042073,0.42772287522499464,0.0008056060849651606,0.5713455104234737
2024-07-26,2386.1,1.93,123.672,9.77981153,0.28456804576572675,16.39,0.051100492599764534,0.15000000000000013,0.004343197123624305,38.90454516,-0.06528931507816632,0.023405774855355267,3.950000000000001,0.028032089406183146,0.02803208940618315,0.051100492599764534,0.0023947812408732297,1.02429590547069,-0.00013050138879270614,0.32846458849829185,0.000750525190749048,0.19468515293602562,0.0009615799756872799,-0.38254694661626015,-7.65207645858892e-05,-0.03487684050610842,0.0009657107643115492,0.6848936718010097
2024-08-02,2454.55,1.76,123.4681,12.834344050000002,0.2982184868686315,23.39,0.025561203836254154,0.24,6.560183817081609e-05,41.36520969,-0.033439859842603725,0.03985402359069353,10.91,0.031744924486325474,0.03174492448632548,0.025561203836254154,0.003730401363219316,1.5955673849835772,3.051893771181356e-06,-0.007681443400452238,0.0009485106123468387,0.2460422859916136,0.0005189982442101585,-0.20647392691376595,0.0006429617153656998,0.2930508250890971,0.002734486269471649,1.939330502257595
2024-08-09,2427.35,1.84,122.9276,-5.9468510399999985,0.3137159441999813,20.37,0.031947583720233284,0.09999999999999987,-0.003971183204605841,27.836591580000004,0.008738836802300753,0.008481288686494767,7.91,0.025983980534829938,0.025983980534829938,0.031947583720233284,0.0016527700617920658,0.7069228612968615,0.00012908670012628284,-0.3249038974208349,-0.00014000394438709094,-0.036316821421336416,-6.711917772006721e-05,0.026702133099073728,-0.0007293505274107345,-0.33242535088627473,0.0019720830344888475,1.3986249718883772
2024-08-16,2446.65,1.81,122.3972,8.85219968,0.35169963943448146,14.8,0.03978411934750097,0.11999999999999988,0.006107269734315742,25.51950422,0.03346530091945549,-0.006985131599724662,-1.7199999999999989,0.02231223680134353,0.022312236801343525,0.03978411934750097,0.00194957453342453,0.8338720789663923,-0.00018557852258328894,0.4670906081410826,-0.0003264371262595146,-0.08467732013951848,-0.0004107194440774628,0.16339719339045264,-0.0014058856772954235,-0.6407783665284572,-0.00047523134980594615,-0.33703978059681233
2024-08-23,2511.2,1.68,121.4597,8.1286667,0.3627640668309353,15.86,0.036998191022308946,0.25,0.01805037917660822,23.86835939,0.07819602106520857,0.051100492599764534,-0.5300000000000011,0.02595736386218123,0.025957363862181223,0.036998191022308946,0.003878803599035548,1.6590419938183425,-0.0005584612671154944,1.40561531177803,-0.0004592884764947955,-0.11913876894512071,-0.0010322999209146598,0.4106815789875998,0.0011349069396594327,0.5172709464938717,-0.00017281139992943534,-0.12255992021702293
2024-08-30,2518.1,1.76,122.3262,14.32323946,0.03207185573437392,15.0,0.056230255538340004,-0.0,0.009291576048177293,25.357254799999996,-0.26614663113425757,0.025561203836254154,-8.39,0.024310931279111003,0.024310931279111006,0.056230255538340004,0.00016874770362974766,0.07217677294920896,-0.0002849975962743703,0.7173227737212818,-0.00033949173790245076,-0.08806366758734886,0.003752703970194184,-1.4929444057177161,1.7762427107634576e-05,0.008095806943212196,-0.002170307875584376,-1.5392084097843741
2024-09-06,2506.15,1.69,122.4991,-0.48100669,0.37580996055844235,22.38,0.05583079671733248,0.15000000000000013,0.003491881163703718,30.823099149999994,0.06209401635846107,0.031947583720233284,2.009999999999998,0.02551892564752622,0.02551892564752622,0.05583079671733248,0.0023947812408732297,1.02429590547069,-0.0001039219596136393,0.2615656738691961,0.0001002908837548992,0.026015310721849323,-0.0008085456032769821,0.3216650300070336,0.0002971166921587431,0.13542064745696347,0.00047269000568933665,0.33523742882891483
2024-09-13,2545.95,1.58,121.6551,11.688975379999999,0.00013415615776764153,16.56,0.03208066563510909,0.22999999999999998,0.006081502097641252,33.659874849999994,-0.35156548327671383,0.03978411934750097,1.759999999999998,0.032881027019392016,0.032881027019392016,0.03208066563510909,0.0035819991274030835,1.5320927761488117,-0.0001847740162585568,0.46506571138448816,0.00032853826412530156,0.08522235227405903,0.004939688902978348,-1.965164577931204,0.0006399039504291041,0.2916571487376393,0.0004091564027741031,0.29017863463147997
2024-09-20,2605.85,1.58,121.4052,3.1599835799999996,0.05804047972873977,16.15,0.04011180129866237,0.09999999999999987,0.00044880920145176563,28.691191729999996,-0.30472358710219555,0.036998191022308946,0.28999999999999915,0.029581520873956414,0.02958152087395641,0.04011180129866237,0.0016527700617920658,0.7069228612968615,-8.912445502069278e-06,0.022432119469630155,-7.124269354105078e-05,-0.01848025204026967,0.004288771411258064,-1.70620899934947,0.0005180413343762399,0.23611427685529768,3.557881763253054e-05,0.02523292475056336
2024-09-27,2663.75,1.6,121.1111,4.00853398,0.06651582804397013,16.96,0.025299037277853837,0.15999999999999992,0.009982940915780433,18.376486249999996,0.03444397230959621,0.056230255538340004,1.9600000000000009,0.02589690758079204,0.02589690758079204,0.025299037277853837,0.002543183476689459,1.087770514305454,-0.0003065830996602892,0.7716522605779045,-0.0009011653783349997,-0.23376100051578896,-0.00042431911399935096,0.16880757249062978,0.0013592940230502974,0.6195426966705182,0.00045998328510629064,0.32622566998942837
2024-10-04,2650.05,1.75,122.2197,1.4947878899999998,0.040783483324510324,19.21,0.034947525589012596,-0.06000000000000005,0.0022834381453437106,20.352280829999998,-0.33502647723393203,0.05583079671733248,-3.169999999999998,0.026844420117315124,0.02684442011731512,0.034947525589012596,-0.0007216657112676452,-0.3086708800593834,-6.619245948018259e-05,0.16660266351175573,-0.0007421926625735668,-0.192523707134895,0.0047098619914288,-1.8737321589057503,0.0013418208179813858,0.6115787121283234,-0.0008437262467143001,-0.5983807869419342
2024-10-11,2628.95,1.75,122.9805,-6.0800547,0.3729637374211056,20.46,0.02369988485385947,-0.16999999999999993,-0.010835814316863352,2.5832507499999995,0.372829581263338,0.03208066563510909,3.900000000000002,0.015113342452134502,0.015113342452134502,0.02369988485385947,-0.0023540903052461956,-1.0068915772418014,0.0003434113282064232,-0.8643468215050832,-0.0021718913756169985,-0.5633854930311235,-0.005126543613916822,2.0395012955602154,0.00030293798703895955,0.1380738929410497,0.0009530040437285028,0.6758819129615229
2024-10-18,2712.5,1.77,123.9185,23.936443999999998,0.02695799617951965,18.03,-0.05326467601237637,-0.18999999999999995,-0.020490380135777076,23.35971117,-0.03108248354922012,0.04011180129866237,1.8800000000000026,0.022240377378316502,0.022240377378316505,-0.05326467601237637,-0.00265089477687866,-1.1338407949113323,0.000644842125371784,-1.6230310291413936,-0.0005002143853514836,-0.1297548907262673,0.0004862400172969437,-0.19344166750834715,0.0006542374777638685,0.29819012249253973,0.00043965253217341635,0.3118068558462495
2024-10-25,2732.0,1.96,124.6105,16.82452954,0.35757110987172336,20.33,-0.02471732006983003,-0.3599999999999999,-0.028484566321939075,36.175706729999995,0.2910552818277532,0.025299037277853837,3.3699999999999974,0.016252581220206806,0.016252581220206806,-0.02471732006983003,-0.005173732785754603,-2.212909145102343,0.000894433247332176,-2.2512377166408695,0.0005309624586297683,0.13773089662514534,-0.003990203580253749,1.587429267037651,6.2946867643734135e-06,0.0028690093140737805,0.0008183128055482066,0.5803572692629602
2024-11-01,2744.3,2.04,124.8076,5.2688747000000005,0.33681411225468877,21.88,-0.03457024539740633,-0.29000000000000004,-0.020953106643377552,39.949793539999995,0.29603062893017845,0.034947525589012596,2.669999999999998,0.017534930634479466,0.017534930634479466,-0.03457024539740633,-0.004134917135040982,-1.7685868832589864,0.0006592891779551645,-1.659393440497421,0.0008346260255705695,0.21650078829522576,-0.004059341269391751,1.6149344278610587,0.0004283407300602805,0.1952302934429552,0.000640418717385553,0.45419264551014277
